Handle	Title	Body (HTML)	Vendor	Type	Tags	Published	Option1 Name	Option1 Value	Option2 Name	Option2 Value	Option3 Name	Option3 Value	Variant SKU	Variant Grams	Variant Inventory Tracker	Variant Inventory Qty	Variant Inventory Policy	Variant Fulfillment Service	Variant Price	Variant Compare At Price	Variant Requires Shipping	Variant Taxable	Variant Barcode	Image Src	Image Position	Image Alt Text	Gift Card	SEO Title	SEO Description	Google Shopping / Google Product Category	Google Shopping / Gender	Google Shopping / Age Group	Google Shopping / MPN	Google Shopping / AdWords Grouping	Google Shopping / AdWords Labels	Google Shopping / Condition	Google Shopping / Custom Product	Google Shopping / Custom Label 0	Google Shopping / Custom Label 1	Google Shopping / Custom Label 2	Google Shopping / Custom Label 3	Google Shopping / Custom Label 4	Variant Image	Variant Weight Unit	Variant Tax Code	Cost per item	Status
air-jordan-4-seafoam							Select your size	Men - 7.5 US / 40.5 EU / 6.5 UK						0			continue	manual	290	400	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-0.jpg?v=1708265715	2		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-1.jpg?v=1708265713				draft
air-jordan-4-seafoam							Select your size	Men - 8 US / 41 EU / 7.5 UK						0			continue	manual	290	400	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-2.jpg?v=1708265714	3		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-1.jpg?v=1708265713				draft
air-jordan-4-seafoam							Select your size	Men - 8.5 US / 42 EU / 7.5 UK						0			continue	manual	290	400	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-3.jpg?v=1708265715	4		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-1.jpg?v=1708265713				draft
air-jordan-4-seafoam							Select your size	Men - 9 US / 42.5 EU / 8 UK						0			continue	manual	290	400	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-7.jpg?v=1708265712	5		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-1.jpg?v=1708265713				draft
air-jordan-4-seafoam							Select your size	Men - 9.5 US / 43 EU / 8.5 UK						0			continue	manual	290	400	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-6.jpg?v=1708265714	6		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-1.jpg?v=1708265713				draft
air-jordan-4-seafoam							Select your size	Men - 10 US / 44 EU / 9 UK						0			continue	manual	290	400	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-5.jpg?v=1708265713	7		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-1.jpg?v=1708265713				draft
air-jordan-4-seafoam							Select your size	Men - 10.5 US / 44.5 EU / 9.5 UK						0			continue	manual	290	400	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-4.jpg?v=1708265712	8		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-1.jpg?v=1708265713				draft
air-jordan-4-seafoam							Select your size	Men - 11 US / 45 EU / 10 UK						0			continue	manual	290	400	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-1.jpg?v=1708265713				draft
air-jordan-4-seafoam							Select your size	Men - 12 US / 46 EU / 11 UK						0			continue	manual	290	400	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-1.jpg?v=1708265713				draft
air-jordan-4-seafoam							Select your size	———						0			continue	manual	290	400	TRUE	FALSE					FALSE																				draft
air-jordan-4-seafoam							Select your size	Women - 5.5 US / 36 EU / 3 UK						0			continue	manual	290	400	TRUE	FALSE					FALSE																				draft
air-jordan-4-seafoam							Select your size	Women - 6 US / 36.5 EU / 3.5 UK						0			continue	manual	290	400	TRUE	FALSE					FALSE																				draft
air-jordan-4-seafoam							Select your size	Women - 6.5 US / 37.5 EU / 4 UK						0			continue	manual	290	400	TRUE	FALSE					FALSE																				draft
air-jordan-4-seafoam							Select your size	Women - 7 US / 38 EU / 4.5 UK						0			continue	manual	290	400	TRUE	FALSE					FALSE																				draft
air-jordan-4-seafoam							Select your size	Women - 7.5 US / 38.5 EU / 5 UK						0			continue	manual	290	400	TRUE	FALSE					FALSE																				draft
air-jordan-4-seafoam							Select your size	Women - 8 US / 39 EU / 5.5 UK						0			continue	manual	290	400	TRUE	FALSE					FALSE																				draft
air-jordan-4-seafoam							Select your size	Women - 8.5 US / 40 EU / 6 UK						0			continue	manual	290	400	TRUE	FALSE					FALSE																				draft
air-jordan-4-seafoam																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-0.jpg?v=1708265715	2																						
air-jordan-4-seafoam																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-2.jpg?v=1708265714	3																						
air-jordan-4-seafoam																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-3.jpg?v=1708265715	4																						
air-jordan-4-seafoam																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-7.jpg?v=1708265712	5																						
air-jordan-4-seafoam																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-6.jpg?v=1708265714	6																						
air-jordan-4-seafoam																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-5.jpg?v=1708265713	7																						
air-jordan-4-seafoam																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-4-wmns-oil-green-seafoam-4.jpg?v=1708265712	8																						
air-jordan-3-retro-white-cement-reimagined	Air Jordan 3 Retro White Cement Reimagined	"<p data-mce-fragment='1'>For his collection<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Spring</strong> <strong data-mce-fragment='1'>2023</strong>,<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/collections/air-jordan' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/collections/air-jordan'><span data-mce-fragment='1' mce-data-marked='1'><strong data-mce-fragment='1'>Jordan Brand</strong></span></a> drew from his archives to present the very first <a class='' href='https://wethenew.com/en/collections/air-jordan-3' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/collections/air-jordan-3'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Air Jordan 3</strong></span></a>, Imagined by Tinker Hatfield in<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>1988</strong><span data-mce-fragment='1'> </span>! This special reissue of the model OG celebrated the 35th anniversary of the iconic model. </p><p data-mce-fragment='1'>There <strong data-mce-fragment='1'>Air Jordan 3 Retro White Cement Reimagined</strong><span data-mce-fragment='1'> </span>reveals a upper in<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>white grained leather</strong>. We then distinguish panels in<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Elephant Print</strong><span data-mce-fragment='1'> </span>on the mudguard and the heel reinforcement while branding<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Nike Air</strong> ecru and black agrees with the midsole to give a<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>aging effect</strong>. A few red keys on the<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Jumpman</strong><span data-mce-fragment='1'> </span>tongue and eyelets punctuate this design straight from<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>80 years</strong>.</p><p data-mce-fragment='1'>After the<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/products/air-jordan-1-high-chicago-lost-and-found-reimagined' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/products/air-jordan-1-high-chicago-lost-and-found-reimagined'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Air Jordan 1 Lost and Found</strong></span></a> of <strong data-mce-fragment='1'>2022</strong>, Jordan And its creative teams continue to reinvent their greatest classics for our greatest happiness! </p><p data-mce-fragment='1'><strong data-mce-fragment='1'>Sku</strong><span data-mce-fragment='1'> </span>: DN3707-100<br data-mce-fragment='1'><strong data-mce-fragment='1'>Release date</strong><span data-mce-fragment='1'> </span>: March 2023<br data-mce-fragment='1'><strong data-mce-fragment='1'>Colorway</strong><span data-mce-fragment='1'> </span>: Summit WHITE/FIRE RED/BLACK/CEMENT Gray</p><div class='styles_productColors__qcEeB' data-mce-fragment='1'><strong data-mce-fragment='1'>Color<span data-mce-fragment='1'> </span>: </strong>White / Grey</div>"	LumoStrap			FALSE	Select your size	Men - 7 US / 40 EU / 6 UK						0			continue	manual	210	370	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975	1		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Men - 7.5 US / 40.5 EU / 6.5 UK						0			continue	manual	210	370	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-0.jpg?v=1708265978	2		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Men - 8 US / 41 EU / 7.5 UK						0			continue	manual	210	370	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-2.jpg?v=1708265976	3		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Men - 8.5 US / 42 EU / 7.5 UK						0			continue	manual	210	370	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-3.jpg?v=1708265977	4		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Men - 9 US / 42.5 EU / 8 UK						0			continue	manual	210	370	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-6.jpg?v=1708265976	5		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Men - 9.5 US / 43 EU / 8.5 UK						0			continue	manual	210	370	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-5.jpg?v=1708265977	6		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Men - 10 US / 44 EU / 9 UK						0			continue	manual	210	370	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-4.jpg?v=1708265976	7		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Men - 10.5 US / 44.5 EU / 9.5 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Men - 11 US / 45 EU / 10 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Men - 12 US / 46 EU / 11 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-1.jpg?v=1708265975				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	———						0			continue	manual	210	370	TRUE	FALSE					FALSE																				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Women - 5.5 US / 36 EU / 3 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Women - 6 US / 36.5 EU / 3.5 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Women - 6.5 US / 37.5 EU / 4 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Women - 7 US / 38 EU / 4.5 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Women - 7.5 US / 38.5 EU / 5 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Women - 8 US / 39 EU / 5.5 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																				draft
air-jordan-3-retro-white-cement-reimagined							Select your size	Women - 8.5 US / 40 EU / 6 UK						0			continue	manual	210	370	TRUE	FALSE					FALSE																				draft
air-jordan-3-retro-white-cement-reimagined																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-0.jpg?v=1708265978	2																						
air-jordan-3-retro-white-cement-reimagined																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-2.jpg?v=1708265976	3																						
air-jordan-3-retro-white-cement-reimagined																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-3.jpg?v=1708265977	4																						
air-jordan-3-retro-white-cement-reimagined																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-6.jpg?v=1708265976	5																						
air-jordan-3-retro-white-cement-reimagined																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-5.jpg?v=1708265977	6																						
air-jordan-3-retro-white-cement-reimagined																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-3-white-cement-reimagined-4.jpg?v=1708265976	7																						
air-jordan-1-mid-ice-blue	Air Jordan 1 Mid Ice Blue	"<p data-mce-fragment='1'>At the end of the year<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>2022</strong>,<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/collections/nike' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/collections/nike'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Nike</strong></span></a><span data-mce-fragment='1'> </span>continue to bet on the<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/collections/air-jordan-1-mid' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/collections/air-jordan-1-mid'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Air Jordan 1 Mid</strong></span></a>, here declined in an effective color. </p><p data-mce-fragment='1'>There<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Air Jordan 1 Mid Ice Blue</strong><span data-mce-fragment='1'> </span>presents itself through a rod in<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>broken white leather</strong><span data-mce-fragment='1'> </span>logo<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Wings</strong><span data-mce-fragment='1'> </span>Present on the flap. We then notice superpositions also in leather in a sky blue color. The last touch is brought by the<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Swoosh</strong><span data-mce-fragment='1'> </span>Lateral, the Toebox and the collar, matching a black leather making.</p><p data-mce-fragment='1'>This new color of the<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>AJ1 Mid</strong><span data-mce-fragment='1'> </span>should appeal to many people but will be reserved for small sizes. </p><p data-mce-fragment='1'><strong data-mce-fragment='1'>Sku</strong><span data-mce-fragment='1'> </span>: 555112-401<br data-mce-fragment='1'><strong data-mce-fragment='1'>Release date</strong><span data-mce-fragment='1'> </span>: October 2022<br data-mce-fragment='1'><strong data-mce-fragment='1'>Colorway</strong><span data-mce-fragment='1'> </span>: ICE BLUE/BLACK-Sail-WHITE</p><div class='styles_productColors__qcEeB' data-mce-fragment='1'><strong data-mce-fragment='1'>Color<span data-mce-fragment='1'> </span>: </strong>White / Sky Blue</div>"	LumoStrap			FALSE	Select your size	Men - 7 US / 40 EU / 6 UK						0			continue	manual	150	215	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/oriji.webp?v=1713705188	1		FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Men - 7.5 US / 40.5 EU / 6.5 UK						0			continue	manual	150	215	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-1-mid-gs-ice-blue-2.jpg?v=1713705170	2		FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Men - 8 US / 41 EU / 7.5 UK						0			continue	manual	150	215	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-1-mid-gs-ice-blue-0.jpg?v=1713705170	3		FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Men - 8.5 US / 42 EU / 7.5 UK						0			continue	manual	150	215	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-1-mid-gs-ice-blue-3.jpg?v=1713705170	4		FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Men - 9 US / 42.5 EU / 8 UK						0			continue	manual	150	215	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-1-mid-gs-ice-blue-4.jpg?v=1713705170	5		FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Men - 9.5 US / 43 EU / 8.5 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Men - 10 US / 44 EU / 9 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Men - 10.5 US / 44.5 EU / 9.5 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Men - 11 US / 45 EU / 10 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Men - 12 US / 46 EU / 11 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	———						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Women - 5.5 US / 36 EU / 3 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Women - 6 US / 36.5 EU / 3.5 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Women - 6.5 US / 37.5 EU / 4 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Women - 7 US / 38 EU / 4.5 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Women - 7.5 US / 38.5 EU / 5 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Women - 8 US / 39 EU / 5.5 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue							Select your size	Women - 8.5 US / 40 EU / 6 UK						0			continue	manual	150	215	TRUE	FALSE					FALSE																				draft
air-jordan-1-mid-ice-blue																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-1-mid-gs-ice-blue-2.jpg?v=1713705170	2																						
air-jordan-1-mid-ice-blue																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-1-mid-gs-ice-blue-0.jpg?v=1713705170	3																						
air-jordan-1-mid-ice-blue																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-1-mid-gs-ice-blue-3.jpg?v=1713705170	4																						
air-jordan-1-mid-ice-blue																								https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_air-jordan-1-mid-gs-ice-blue-4.jpg?v=1713705170	5																						
air-jordan-4-retro-sb-pine-green	Air Jordan 4 Retro SB Pine Green	"<p data-mce-fragment='1'>For Saint-Patrick,<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/collections/nike-skateboarding' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/collections/nike-skateboarding'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Nike Sb</strong></span></a><span data-mce-fragment='1'> </span>And<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/collections/air-jordan' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/collections/air-jordan'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Jordan Brand</strong></span></a><span data-mce-fragment='1'> </span>join their forces on a revisited version of the iconic model signed Tinker Hatfield.</p><p data-mce-fragment='1'>There<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Air Jordan 4 Retro SB Pine Green</strong><span data-mce-fragment='1'> </span>wears a base in<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>broken white leather</strong><span data-mce-fragment='1'> </span>to the overlays of<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Gray suede</strong><span data-mce-fragment='1'> </span>on the mudguard which reminds us of the<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/products/air-jordan-4-military-black' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/products/air-jordan-4-military-black'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Military Black</strong></span></a>. Several<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>green details</strong><span data-mce-fragment='1'> </span>such as eyelets, heel-tab and midsole offer a colored touch to the whole. A <strong data-mce-fragment='1'>gumsole beige</strong><span data-mce-fragment='1'> </span>with white details sublimates the<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>Look 2.0</strong>. </p><p data-mce-fragment='1'>Sweet and refined, this new<span data-mce-fragment='1'> </span><a class='' href='https://wethenew.com/en/collections/air-jordan-4' data-mce-fragment='1' data-mce-href='https://wethenew.com/en/collections/air-jordan-4'><span data-mce-fragment='1'><strong data-mce-fragment='1'>Air Jordan 4</strong></span></a><span data-mce-fragment='1'> </span>is<span data-mce-fragment='1'> </span><strong data-mce-fragment='1'>More comfortable</strong><span data-mce-fragment='1'> </span>Let its previous editions thanks to more flexible materials, perfect for skater (or not)! </p><p data-mce-fragment='1'>The GS version of this silhouette is slightly different from the MEN version. We note in particular that the number of holes on the plastic eyelets is five on the GS against 9 on the men size.</p><p data-mce-fragment='1'><strong data-mce-fragment='1'>Sku</strong><span data-mce-fragment='1'> </span>: <span data-mce-fragment='1'>DR5415-103</span><br data-mce-fragment='1'><strong data-mce-fragment='1'>Release date</strong><span data-mce-fragment='1'> </span>: March 2023<br data-mce-fragment='1'><strong data-mce-fragment='1'>Colorway</strong><span data-mce-fragment='1'> </span>: <span data-mce-fragment='1'>Sail/PINE GREEN/Neutral Gray/WHITE</span></p><div class='styles_productColors__qcEeB' data-mce-fragment='1'><strong data-mce-fragment='1'>Color<span data-mce-fragment='1'> </span>: </strong>White /</div><div class='styles_productColors__qcEeB' data-mce-fragment='1'>.Green</div>"	LumoStrap			FALSE	Select your size	Men - 7 US / 40 EU / 6 UK						0			continue	manual	375	525	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-1.jpg?v=1708266496	1		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-1.jpg?v=1708266496				draft
air-jordan-4-retro-sb-pine-green							Select your size	Men - 7.5 US / 40.5 EU / 6.5 UK						0			continue	manual	375	525	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-0.jpg?v=1708266495	2		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-1.jpg?v=1708266496				draft
air-jordan-4-retro-sb-pine-green							Select your size	Men - 8 US / 41 EU / 7.5 UK						0			continue	manual	375	525	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-2.jpg?v=1708266497	3		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-1.jpg?v=1708266496				draft
air-jordan-4-retro-sb-pine-green							Select your size	Men - 8.5 US / 42 EU / 7.5 UK						0			continue	manual	375	525	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-3.jpg?v=1708266495	4		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-1.jpg?v=1708266496				draft
air-jordan-4-retro-sb-pine-green							Select your size	Men - 9 US / 42.5 EU / 8 UK						0			continue	manual	375	525	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-5.jpg?v=1708266497	5		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-1.jpg?v=1708266496				draft
air-jordan-4-retro-sb-pine-green							Select your size	Men - 9.5 US / 43 EU / 8.5 UK						0			continue	manual	375	525	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-6.jpg?v=1708266496	6		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-1.jpg?v=1708266496				draft
air-jordan-4-retro-sb-pine-green							Select your size	Men - 10 US / 44 EU / 9 UK						0			continue	manual	375	525	TRUE	FALSE		https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-7.jpg?v=1708266496	7		FALSE																https://cdn.shopify.com/s/files/1/0805/4325/2813/files/ipad_nike-sb-x-air-jordan-4-pine-green-1.jpg?v=1708266496				draft
